6.463870191900701911e+01,5.123841780946435875e+01,-7.630110452689351064e+01,1.910000000000000000e+02,1.910000000000000000e+02,1.910000000000000000e+02,-6.377628754252857579e-01,2.082299229145267994e-04,7.702327384431091328e-01
6.004639701884763525e+01,4.849317549790086446e+01,-7.995768711530783435e+01,1.910000000000000000e+02,1.910000000000000000e+02,1.910000000000000000e+02,-5.963146032675993302e-01,1.361291123669227787e-03,8.027496750645759516e-01
6.025906723500850148e+01,5.437974163605197475e+01,-7.979676754385739912e+01,1.910000000000000000e+02,1.910000000000000000e+02,1.910000000000000000e+02,-6.018825783633843240e-01,2.112102867435738940e-03,7.985818060061991019e-01
5.752916460404953369e+01,5.205072529353921595e+01,-8.176326014203702641e+01,1.910000000000000000e+02,1.910000000000000000e+02,1.910000000000000000e+02,-5.808680066322677860e-01,-5.909062558710487245e-04,8.139975489526076746e-01
6.490028126908541140e+01,5.349482691118026167e+01,-7.607764496962168721e+01,1.910000000000000000e+02,1.910000000000000000e+02,1.910000000000000000e+02,-6.434437729463173827e-01,-1.565146963439123518e-03,7.654917774683087650e-01
5.893976183427680127e+01,5.300417606018574901e+01,-8.075369375078916789e+01,1.910000000000000000e+02,1.910000000000000000e+02,1.910000000000000000e+02,-5.811345486497275781e-01,2.094025982014114729e-04,8.138074664908335754e-01
6.232032819788291533e+01,5.493124887065506101e+01,-7.820316647963579726e+01,1.910000000000000000e+02,1.910000000000000000e+02,1.910000000000000000e+02,-6.289015594467722847e-01,6.901133505726048112e-04,7.774846315323417079e-01
6.088118942230100572e+01,5.223008543108571899e+01,-7.992396469288274830e+01,1.910000000000000000e+02,1.910000000000000000e+02,1.910000000000000000e+02,1.251611398677677511e-01,-8.006871733447001871e-01,5.858623895662488090e-01
6.346209424683750910e+01,4.662529561754256235e+01,-7.726557354624613083e+01,1.910000000000000000e+02,1.910000000000000000e+02,1.910000000000000000e+02,-6.349015066650813832e-01,2.287735986079841854e-03,7.725896990631366812e-01
5.759744568679435162e+01,5.148744898968989503e+01,-8.171292007629199361e+01,1.910000000000000000e+02,1.910000000000000000e+02,1.910000000000000000e+02,-5.800804285726217646e-01,5.510478879714025011e-04,8.145590173420392821e-01
6.318407142064845772e+01,4.997762921146879478e+01,-7.749518739573962023e+01,1.910000000000000000e+02,1.910000000000000000e+02,1.910000000000000000e+02,-6.344977631959838327e-01,6.925244027303767425e-04,7.729243875756828253e-01
6.161335227428814676e+01,5.248690654250885501e+01,-7.878375937153616348e+01,1.910000000000000000e+02,1.910000000000000000e+02,1.910000000000000000e+02,-5.748282578597697645e-01,-7.244936465012155047e-01,3.803701225717840417e-01
5.863729747591931130e+01,4.737187562006823782e+01,-8.097259350568835146e+01,1.910000000000000000e+02,1.910000000000000000e+02,1.910000000000000000e+02,-5.809296192351652843e-01,-2.194669760628585511e-03,8.139508344611040558e-01
6.113358931477782932e+01,5.234739823108866119e+01,-7.976181466011152565e+01,1.910000000000000000e+02,1.910000000000000000e+02,1.910000000000000000e+02,-9.872310376833720591e-02,-8.169008423134790364e-01,5.682664538839808932e-01
6.374314474136444630e+01,5.364282492326173468e+01,-7.703749666991419076e+01,1.910000000000000000e+02,1.910000000000000000e+02,1.910000000000000000e+02,-6.352999732465303140e-01,5.217007386953619822e-04,7.722652859097689504e-01
6.329888892452416371e+01,5.256357300136101429e+01,-7.740306775663300698e+01,1.910000000000000000e+02,1.910000000000000000e+02,1.910000000000000000e+02,-6.341928164722163697e-01,6.772259554814002991e-03,7.731452696845266814e-01
5.662346626473164690e+01,5.098539545598205791e+01,-8.240809644214230900e+01,1.910000000000000000e+02,1.910000000000000000e+02,1.910000000000000000e+02,-5.820937456225664386e-01,-2.624634470826947563e-04,8.131216406049159851e-01
6.469367549383008509e+01,4.594666933429345335e+01,-7.625411828896925215e+01,1.910000000000000000e+02,1.910000000000000000e+02,1.910000000000000000e+02,-6.424838139089960043e-01,-3.391637453453493693e-04,7.662991803681536984e-01
