6.201840366462317888e+01,7.804341816815291111e+01,7.836648843747546778e+01,1.910000000000000000e+02,1.910000000000000000e+02,1.910000000000000000e+02,6.051062847187792526e-01,3.892289960918532410e-03,7.961351859280531018e-01
6.592537151192972544e+01,7.791742318935253309e+01,7.519334253665626022e+01,1.910000000000000000e+02,1.910000000000000000e+02,1.910000000000000000e+02,6.592113615963560713e-01,2.642248375689215667e-03,7.519530565572557501e-01
6.782459499686393656e+01,8.154224809348460212e+01,7.499475939087361098e+01,1.910000000000000000e+02,1.910000000000000000e+02,1.910000000000000000e+02,8.403676341209651568e-01,4.272114239580640516e-01,3.335755368153591749e-01
6.737910379391507831e+01,8.010556602316860619e+01,7.416247243663757160e+01,1.910000000000000000e+02,1.910000000000000000e+02,1.910000000000000000e+02,6.081862825059872746e-01,-7.923913368714419203e-01,4.717430468630762208e-02
6.931299656958444189e+01,8.210271547668595815e+01,7.201821411785988403e+01,1.910000000000000000e+02,1.910000000000000000e+02,1.910000000000000000e+02,6.992889146531962030e-01,2.044869091656492666e-04,7.148391231796558110e-01
6.686459065645273370e+01,7.905737437247962873e+01,7.435800959703873048e+01,1.910000000000000000e+02,1.910000000000000000e+02,1.910000000000000000e+02,6.685885033689378254e-01,-6.697963453768107644e-04,7.436322777661953376e-01
6.405264035088771379e+01,8.163129656420187530e+01,7.678797960133822187e+01,1.910000000000000000e+02,1.910000000000000000e+02,1.910000000000000000e+02,6.280213139115018439e-01,-1.936919548186102902e-03,7.781937275611612304e-01
6.609417536311363506e+01,7.770269811726429054e+01,7.504164714317826679e+01,1.910000000000000000e+02,1.910000000000000000e+02,1.910000000000000000e+02,6.620552369943447646e-01,-1.141875988616720917e-03,7.494541742412197394e-01
6.600255659977473499e+01,7.852659607997594549e+01,7.512245189064682904e+01,1.910000000000000000e+02,1.910000000000000000e+02,1.910000000000000000e+02,6.607972612787251787e-01,-2.924331856715537987e-03,7.505587437167913212e-01
6.076527492527019092e+01,7.929138511226062747e+01,7.931261736601024381e+01,1.910000000000000000e+02,1.910000000000000000e+02,1.910000000000000000e+02,6.024417344467717372e-01,9.075553281664247574e-03,7.981112647553578743e-01
6.753414321474386384e+01,8.032630437717898531e+01,7.392504254188747836e+01,1.910000000000000000e+02,1.910000000000000000e+02,1.910000000000000000e+02,8.175576697050437325e-01,-5.742740904227224830e-01,4.252911679794846300e-02
6.787385956542854615e+01,8.374136194549014078e+01,7.340917752439773381e+01,1.910000000000000000e+02,1.910000000000000000e+02,1.910000000000000000e+02,6.860698609969695383e-01,6.747464316880044666e-03,7.275043763145973008e-01
6.178014666295005952e+01,7.790588754190034138e+01,7.854805937342750610e+01,1.910000000000000000e+02,1.910000000000000000e+02,1.910000000000000000e+02,6.070432909559405621e-01,3.003257910555071075e-03,7.946630879481589860e-01
6.474602696857786555e+01,8.112107233045138344e+01,7.621256648858606297e+01,1.910000000000000000e+02,1.910000000000000000e+02,1.910000000000000000e+02,6.490894712749037954e-01,2.025667850776735612e-03,7.607093761416536815e-01
6.524708217791594222e+01,7.827529195055871014e+01,7.578101779222379264e+01,1.910000000000000000e+02,1.910000000000000000e+02,1.910000000000000000e+02,6.529321526644489282e-01,-1.259757567188120927e-03,7.574153530447086391e-01
